id,order_id,name,amount_paid
949,3765,cake,6.75
950,2606,chicken-parm,10.25
951,4635,tikka-masala,11.25
952,3754,chicken-parm,10.25
953,4458,chicken-parm,10.25
954,825,grilled-cheese,9.25
955,1089,soda,3.75
956,2772,grilled-cheese,9.25
957,2748,cake,6.75
958,934,tikka-masala,11.25
959,2819,soda,3.75
960,1096,orange-juice,5.25
961,409,chicken-parm,10.25
962,3985,grilled-cheese,9.25
963,730,grilled-cheese,9.25
964,465,tikka-masala,11.25
965,3797,soda,3.75
966,2324,orange-juice,5.25
967,3255,grilled-cheese,9.25
968,1368,soda,3.75
969,2730,soda,3.75
970,1558,chicken-parm,10.25
971,476,chicken-parm,10.25
972,1461,blt,9.25
973,279,blt,9.25
974,4820,grilled-cheese,9.25
975,908,tikka-masala,11.25
976,1117,chicken-parm,10.25
977,4190,tikka-masala,11.25
978,2216,tikka-masala,11.25
979,1171,chicken-parm,10.25
980,363,grilled-cheese,9.25
981,1259,blt,9.25
982,2689,tikka-masala,11.25
983,2432,grilled-cheese,9.25
984,4932,tikka-masala,11.25
985,2136,tikka-masala,11.25
986,1601,tikka-masala,11.25
987,4672,tikka-masala,11.25
988,344,chicken-parm,10.25
989,2186,grilled-cheese,9.25
990,3509,cake,6.75
991,3176,grilled-cheese,9.25
992,4482,orange-juice,5.25
993,3552,chicken-parm,10.25
994,4108,blt,9.25
995,1491,grilled-cheese,9.25
996,684,blt,9.25
997,3648,blt,9.25
998,805,chicken-parm,10.25
999,1620,blt,9.25
1000,2582,orange-juice,5.25
1001,4410,soda,3.75
1002,4346,soda,3.75
1003,4730,tikka-masala,11.25
1004,1140,grilled-cheese,9.25
1005,4354,orange-juice,5.25
1006,4898,blt,9.25
1007,790,cake,6.75
1008,1109,grilled-cheese,9.25
1009,4283,blt,9.25
1010,4618,grilled-cheese,9.25
1011,1771,orange-juice,5.25
1012,3365,chicken-parm,10.25
1013,4535,tikka-masala,11.25
1014,1407,tikka-masala,11.25
1015,658,tikka-masala,11.25
1016,279,chicken-parm,10.25
1017,4101,tikka-masala,11.25
1018,2319,soda,3.75
1019,1175,grilled-cheese,9.25
1020,2479,blt,9.25
1021,1040,blt,9.25
1022,604,chicken-parm,10.25
1023,1529,soda,3.75
1024,1380,chicken-parm,10.25
1025,3565,soda,3.75
1026,3944,chicken-parm,10.25
1027,453,chicken-parm,10.25
1028,2001,chicken-parm,10.25
1029,3160,soda,3.75
1030,400,tikka-masala,11.25
1031,797,orange-juice,5.25
1032,2003,tikka-masala,11.25
1033,2738,grilled-cheese,9.25
1034,3794,grilled-cheese,9.25
1035,2378,chicken-parm,10.25
1036,3201,soda,3.75
1037,428,soda,3.75
1038,1671,tikka-masala,11.25
1039,3285,grilled-cheese,9.25
1040,3768,blt,9.25
1041,4582,orange-juice,5.25
1042,1873,chicken-parm,10.25
1043,4306,chicken-parm,10.25
1044,3739,orange-juice,5.25
1045,2155,grilled-cheese,9.25
1046,649,tikka-masala,11.25
1047,404,orange-juice,5.25
1048,1741,chicken-parm,10.25
1049,3479,grilled-cheese,9.25
1050,3306,grilled-cheese,9.25
1051,4050,soda,3.75
1052,3845,grilled-cheese,9.25
1053,2102,tikka-masala,11.25
1054,89,grilled-cheese,9.25
1055,949,grilled-cheese,9.25
1056,2593,blt,9.25
1057,4581,chicken-parm,10.25
1058,4520,tikka-masala,11.25
1059,1277,tikka-masala,11.25
1060,4767,orange-juice,5.25
1061,4940,soda,3.75
1062,1088,tikka-masala,11.25
1063,2255,chicken-parm,10.25
1064,4742,tikka-masala,11.25
1065,2339,grilled-cheese,9.25
1066,475,chicken-parm,10.25
1067,1733,grilled-cheese,9.25
1068,3482,grilled-cheese,9.25
1069,2522,soda,3.75
1070,4669,soda,3.75
1071,833,chicken-parm,10.25
1072,3306,grilled-cheese,9.25
1073,1352,grilled-cheese,9.25
1074,1318,chicken-parm,10.25
1075,281,chicken-parm,10.25
1076,4494,tikka-masala,11.25
1077,772,chicken-parm,10.25
1078,1710,chicken-parm,10.25
1079,4155,orange-juice,5.25
1080,3958,blt,9.25
1081,2386,tikka-masala,11.25
1082,3650,tikka-masala,11.25
1083,4169,orange-juice,5.25
1084,424,tikka-masala,11.25
1085,2643,grilled-cheese,9.25
1086,728,chicken-parm,10.25
1087,2680,tikka-masala,11.25
1088,4879,grilled-cheese,9.25
1089,2930,orange-juice,5.25
1090,3960,tikka-masala,11.25
1091,73,soda,3.75
1092,49,blt,9.25
1093,3823,tikka-masala,11.25
1094,2832,grilled-cheese,9.25
1095,1767,cake,6.75
1096,1644,chicken-parm,10.25
1097,864,tikka-masala,11.25
1098,3215,cake,6.75
1099,4093,blt,9.25
1100,1880,grilled-cheese,9.25
1101,2864,chicken-parm,10.25
1102,2056,soda,3.75
1103,4076,soda,3.75
1104,1538,tikka-masala,11.25
1105,3209,grilled-cheese,9.25
1106,3491,orange-juice,5.25
1107,34,tikka-masala,11.25
1108,3373,blt,9.25
1109,3710,grilled-cheese,9.25
1110,1836,chicken-parm,10.25
1111,1501,grilled-cheese,9.25
1112,4002,grilled-cheese,9.25
1113,1914,grilled-cheese,9.25
1114,1562,grilled-cheese,9.25
1115,3206,soda,3.75
1116,2676,orange-juice,5.25
1117,1529,tikka-masala,11.25
1118,185,chicken-parm,10.25
1119,1324,chicken-parm,10.25
1120,1844,blt,9.25
1121,2929,soda,3.75
1122,2845,grilled-cheese,9.25
1123,1660,grilled-cheese,9.25
1124,2128,orange-juice,5.25
1125,4419,grilled-cheese,9.25
1126,1650,grilled-cheese,9.25
1127,1275,tikka-masala,11.25
1128,977,blt,9.25
1129,266,tikka-masala,11.25
1130,218,tikka-masala,11.25
1131,4354,chicken-parm,10.25
1132,3781,tikka-masala,11.25
1133,549,blt,9.25
1134,1931,blt,9.25
1135,1878,chicken-parm,10.25
1136,1650,grilled-cheese,9.25
1137,3496,tikka-masala,11.25
1138,260,blt,9.25
1139,2482,tikka-masala,11.25
1140,743,chicken-parm,10.25
1141,1692,tikka-masala,11.25
1142,1964,cake,6.75
1143,1057,grilled-cheese,9.25
1144,2792,tikka-masala,11.25
1145,1748,grilled-cheese,9.25
1146,1275,blt,9.25
1147,3411,blt,9.25
1148,872,soda,3.75
1149,991,chicken-parm,10.25
1150,190,blt,9.25
1151,4152,soda,3.75
1152,985,tikka-masala,11.25
1153,4072,grilled-cheese,9.25
1154,4877,blt,9.25
1155,1123,grilled-cheese,9.25
1156,1293,chicken-parm,10.25
1157,4038,soda,3.75
1158,1681,chicken-parm,10.25
1159,394,grilled-cheese,9.25
1160,4975,tikka-masala,11.25
1161,1025,blt,9.25
1162,1564,grilled-cheese,9.25
1163,304,tikka-masala,11.25
1164,1874,banana-smoothie,8.75
1165,245,blt,9.25
1166,3580,tikka-masala,11.25
1167,1287,blt,9.25
1168,4812,soda,3.75
1169,2242,grilled-cheese,9.25
1170,3943,soda,3.75
1171,4856,tikka-masala,11.25
1172,1730,tikka-masala,11.25
1173,3604,grilled-cheese,9.25
1174,501,blt,9.25
1175,1021,blt,9.25
1176,2600,banana-smoothie,8.75
1177,4986,chicken-parm,10.25
1178,3844,grilled-cheese,9.25
1179,4444,soda,3.75
1180,1805,chicken-parm,10.25
1181,4413,chicken-parm,10.25
1182,2821,grilled-cheese,9.25
1183,3070,chicken-parm,10.25
1184,1441,chicken-parm,10.25
1185,4358,cake,6.75
1186,1579,tikka-masala,11.25
1187,4924,soda,3.75
1188,4607,blt,9.25
1189,3799,chicken-parm,10.25
1190,45,grilled-cheese,9.25
1191,1559,tikka-masala,11.25
1192,1717,blt,9.25
1193,4113,tikka-masala,11.25
1194,2464,grilled-cheese,9.25
1195,2583,soda,3.75
1196,1826,chicken-parm,10.25
1197,4507,tikka-masala,11.25
1198,4773,chicken-parm,10.25
1199,3707,tikka-masala,11.25
1200,3814,tikka-masala,11.25
1201,1275,chicken-parm,10.25
1202,3496,grilled-cheese,9.25
1203,1874,tikka-masala,11.25
1204,4456,cake,6.75
1205,2390,grilled-cheese,9.25
1206,2160,chicken-parm,10.25
1207,970,chicken-parm,10.25
1208,1966,blt,9.25
1209,1156,blt,9.25
1210,2063,tikka-masala,11.25
1211,254,blt,9.25
1212,1345,grilled-cheese,9.25
1213,2303,chicken-parm,10.25
1214,874,blt,9.25
1215,3340,grilled-cheese,9.25
1216,4657,cake,6.75
1217,3442,grilled-cheese,9.25
1218,1418,tikka-masala,11.25
1219,4557,chicken-parm,10.25
1220,1387,grilled-cheese,9.25
1221,4937,blt,9.25
1222,2875,grilled-cheese,9.25
1223,3071,chicken-parm,10.25
1224,31,tikka-masala,11.25
1225,4400,chicken-parm,10.25
1226,4095,chicken-parm,10.25
1227,4470,grilled-cheese,9.25
1228,3322,cake,6.75
1229,1931,tikka-masala,11.25
1230,4842,grilled-cheese,9.25
1231,1284,blt,9.25
1232,4577,grilled-cheese,9.25
1233,399,chicken-parm,10.25
1234,1701,tikka-masala,11.25
1235,1257,tikka-masala,11.25
1236,4693,chicken-parm,10.25
1237,3769,chicken-parm,10.25
1238,186,grilled-cheese,9.25
1239,1168,tikka-masala,11.25
1240,2030,tikka-masala,11.25
1241,2145,tikka-masala,11.25
1242,2454,cake,6.75
1243,1418,blt,9.25
1244,1588,tikka-masala,11.25
1245,578,grilled-cheese,9.25
1246,2034,tikka-masala,11.25
1247,197,soda,3.75
1248,4712,tikka-masala,11.25
1249,1352,tikka-masala,11.25
1250,4571,chicken-parm,10.25
1251,1041,chicken-parm,10.25
1252,319,kale-smoothie,8.75
1253,366,tikka-masala,11.25
1254,1348,soda,3.75
1255,2941,grilled-cheese,9.25
1256,76,chicken-parm,10.25
1257,78,tikka-masala,11.25
1258,4626,blt,9.25
1259,2686,chicken-parm,10.25
1260,3562,blt,9.25
1261,908,grilled-cheese,9.25
1262,3001,grilled-cheese,9.25
1263,4028,grilled-cheese,9.25
1264,4481,chicken-parm,10.25
1265,1908,blt,9.25
1266,4589,chicken-parm,10.25
1267,2697,tikka-masala,11.25
1268,2867,blt,9.25
1269,502,soda,3.75
1270,2975,grilled-cheese,9.25
1271,2938,chicken-parm,10.25
1272,3791,tikka-masala,11.25
1273,1115,blt,9.25
1274,4790,soda,3.75
1275,2737,blt,9.25
1276,2158,tikka-masala,11.25
1277,2827,grilled-cheese,9.25
1278,1862,blt,9.25
1279,1705,tikka-masala,11.25
1280,3292,soda,3.75
1281,2805,grilled-cheese,9.25
1282,2449,blt,9.25
1283,4967,tikka-masala,11.25
1284,1404,blt,9.25
1285,1223,tikka-masala,11.25
1286,3301,tikka-masala,11.25
1287,2211,blt,9.25
1288,1361,orange-juice,5.25
1289,4881,orange-juice,5.25
1290,3529,blt,9.25
1291,2409,tikka-masala,11.25
1292,2423,chicken-parm,10.25
1293,3966,grilled-cheese,9.25
1294,3012,grilled-cheese,9.25
1295,3638,tikka-masala,11.25
1296,3297,blt,9.25
1297,2501,tikka-masala,11.25
1298,3961,orange-juice,5.25
1299,1118,grilled-cheese,9.25
1300,4756,grilled-cheese,9.25
1301,3305,grilled-cheese,9.25
1302,1249,grilled-cheese,9.25
1303,3271,tikka-masala,11.25
1304,3979,chicken-parm,10.25
1305,4072,soda,3.75
1306,1643,grilled-cheese,9.25
1307,4335,tikka-masala,11.25
1308,2801,tikka-masala,11.25
1309,1323,blt,9.25
1310,2626,grilled-cheese,9.25
1311,1575,cake,6.75
1312,3723,tikka-masala,11.25
1313,1515,tikka-masala,11.25
1314,1411,cake,6.75
1315,1451,blt,9.25
1316,471,chicken-parm,10.25
1317,2405,tikka-masala,11.25
1318,1276,tikka-masala,11.25
1319,4884,tikka-masala,11.25
1320,1195,blt,9.25
1321,220,chicken-parm,10.25
1322,3734,grilled-cheese,9.25
1323,3888,tikka-masala,11.25
1324,1651,grilled-cheese,9.25
1325,1986,tikka-masala,11.25
1326,1435,tikka-masala,11.25
1327,2016,tikka-masala,11.25
1328,2303,tikka-masala,11.25
1329,1223,tikka-masala,11.25
1330,2809,tikka-masala,11.25
1331,4727,tikka-masala,11.25
1332,3806,chicken-parm,10.25
1333,714,soda,3.75
1334,3622,tikka-masala,11.25
1335,3414,chicken-parm,10.25
1336,4594,soda,3.75
1337,4024,blt,9.25
1338,978,soda,3.75
1339,3389,blt,9.25
1340,1576,chicken-parm,10.25
1341,3943,soda,3.75
1342,478,grilled-cheese,9.25
1343,4709,tikka-masala,11.25
1344,2150,chicken-parm,10.25
1345,3986,tikka-masala,11.25
1346,3485,blt,9.25
1347,3972,tikka-masala,11.25
1348,1132,orange-juice,5.25
1349,2161,soda,3.75
1350,781,blt,9.25
1351,172,chicken-parm,10.25
1352,3957,grilled-cheese,9.25
1353,1262,grilled-cheese,9.25
1354,76,grilled-cheese,9.25
1355,202,grilled-cheese,9.25
1356,1512,tikka-masala,11.25
1357,2870,tikka-masala,11.25
1358,1230,blt,9.25
1359,4696,chicken-parm,10.25
1360,1503,grilled-cheese,9.25
1361,3994,blt,9.25
1362,1573,grilled-cheese,9.25
1363,4412,banana-smoothie,8.75
1364,288,chicken-parm,10.25
1365,2305,grilled-cheese,9.25
1366,3350,soda,3.75
1367,4214,soda,3.75
1368,185,tikka-masala,11.25
1369,3824,orange-juice,5.25
1370,1370,blt,9.25
1371,3675,tikka-masala,11.25
1372,2258,chicken-parm,10.25
1373,2392,tikka-masala,11.25
1374,1737,grilled-cheese,9.25
1375,238,blt,9.25
1376,3469,orange-juice,5.25
1377,666,tikka-masala,11.25
1378,123,grilled-cheese,9.25
1379,4324,grilled-cheese,9.25
1380,747,tikka-masala,11.25
1381,1223,grilled-cheese,9.25
1382,705,chicken-parm,10.25
1383,4787,tikka-masala,11.25
1384,1271,soda,3.75
1385,4430,soda,3.75
1386,3843,chicken-parm,10.25
1387,3238,tikka-masala,11.25
1388,1568,grilled-cheese,9.25
1389,2136,soda,3.75
1390,2416,tikka-masala,11.25
1391,1469,tikka-masala,11.25
1392,2841,cake,6.75
1393,4813,tikka-masala,11.25
1394,3521,grilled-cheese,9.25
1395,1118,tikka-masala,11.25
1396,707,tikka-masala,11.25
1397,1058,tikka-masala,11.25
1398,2965,tikka-masala,11.25
1399,834,chicken-parm,10.25
1400,1498,chicken-parm,10.25
1401,2191,grilled-cheese,9.25
1402,2068,chicken-parm,10.25
1403,2848,grilled-cheese,9.25
1404,570,tikka-masala,11.25
1405,381,grilled-cheese,9.25
1406,3443,tikka-masala,11.25
1407,1221,chicken-parm,10.25
1408,4417,soda,3.75
1409,4950,chicken-parm,10.25
1410,1615,tikka-masala,11.25
1411,1898,blt,9.25
1412,1491,grilled-cheese,9.25
1413,2054,blt,9.25
1414,2302,chicken-parm,10.25
1415,2541,chicken-parm,10.25
1416,688,blt,9.25
1417,3652,grilled-cheese,9.25
1418,3732,soda,3.75
1419,238,grilled-cheese,9.25
1420,3089,grilled-cheese,9.25
1421,216,chicken-parm,10.25
1422,3377,chicken-parm,10.25
1423,1735,chicken-parm,10.25
1424,4287,chicken-parm,10.25
1425,4346,grilled-cheese,9.25
1426,2355,tikka-masala,11.25
1427,1701,tikka-masala,11.25
1428,434,grilled-cheese,9.25
1429,4555,blt,9.25
1430,2888,soda,3.75
1431,1690,grilled-cheese,9.25
1432,1063,grilled-cheese,9.25
1433,2113,tikka-masala,11.25
1434,3061,chicken-parm,10.25
1435,893,soda,3.75
1436,3962,blt,9.25
1437,3535,soda,3.75
1438,1493,tikka-masala,11.25
1439,3576,chicken-parm,10.25
1440,1942,chicken-parm,10.25
1441,4326,chicken-parm,10.25
1442,330,tikka-masala,11.25
1443,2853,tikka-masala,11.25
1444,2866,grilled-cheese,9.25
1445,1004,soda,3.75
1446,1661,cake,6.75
1447,3591,grilled-cheese,9.25
1448,2517,blt,9.25
1449,4717,grilled-cheese,9.25
1450,4588,blt,9.25
1451,62,blt,9.25
1452,733,grilled-cheese,9.25
1453,1478,tikka-masala,11.25
1454,4224,tikka-masala,11.25
1455,453,chicken-parm,10.25
1456,2323,grilled-cheese,9.25
1457,3040,chicken-parm,10.25
1458,2257,grilled-cheese,9.25
1459,880,tikka-masala,11.25
1460,3388,tikka-masala,11.25
1461,4385,cake,6.75
1462,91,soda,3.75
1463,2618,soda,3.75
1464,1527,chicken-parm,10.25
1465,2407,chicken-parm,10.25
1466,4474,grilled-cheese,9.25
1467,2869,grilled-cheese,9.25
1468,116,soda,3.75
1469,2859,tikka-masala,11.25
1470,271,tikka-masala,11.25
1471,1826,orange-juice,5.25
1472,4263,chicken-parm,10.25
1473,39,tikka-masala,11.25
1474,2272,tikka-masala,11.25
1475,1021,chicken-parm,10.25
1476,4126,grilled-cheese,9.25
1477,4046,kale-smoothie,8.75
1478,4205,blt,9.25
1479,1766,cake,6.75
1480,3845,blt,9.25
1481,1284,chicken-parm,10.25
1482,1022,chicken-parm,10.25
1483,4130,soda,3.75
1484,1417,cake,6.75
1485,3583,tikka-masala,11.25
1486,4656,chicken-parm,10.25
1487,4760,blt,9.25
1488,3715,tikka-masala,11.25
1489,1371,blt,9.25
1490,2127,grilled-cheese,9.25
1491,492,tikka-masala,11.25
1492,2502,tikka-masala,11.25
1493,96,tikka-masala,11.25
1494,2836,tikka-masala,11.25
1495,4219,chicken-parm,10.25
1496,403,blt,9.25
1497,212,tikka-masala,11.25
1498,2436,grilled-cheese,9.25
1499,4921,blt,9.25
1500,823,soda,3.75
1501,1068,chicken-parm,10.25
1502,2581,blt,9.25
1503,376,orange-juice,5.25
1504,1937,blt,9.25
1505,1051,blt,9.25
1506,1412,blt,9.25
1507,658,cake,6.75
1508,861,blt,9.25
1509,1761,tikka-masala,11.25
1510,2231,chicken-parm,10.25
1511,126,grilled-cheese,9.25
1512,265,cake,6.75
1513,4358,tikka-masala,11.25
1514,2246,grilled-cheese,9.25
1515,460,chicken-parm,10.25
1516,2800,tikka-masala,11.25
1517,4831,tikka-masala,11.25
1518,1837,blt,9.25
1519,2435,grilled-cheese,9.25
1520,4188,blt,9.25
1521,3009,grilled-cheese,9.25
1522,3828,tikka-masala,11.25
1523,3275,chicken-parm,10.25
1524,1563,grilled-cheese,9.25
1525,354,blt,9.25
1526,4097,tikka-masala,11.25
1527,4611,grilled-cheese,9.25
1528,4036,soda,3.75
1529,2076,chicken-parm,10.25
1530,3305,tikka-masala,11.25
1531,2799,blt,9.25
1532,3944,soda,3.75
1533,2026,grilled-cheese,9.25
1534,3329,chicken-parm,10.25
1535,2699,cake,6.75
1536,3177,grilled-cheese,9.25
1537,3895,tikka-masala,11.25
1538,1373,tikka-masala,11.25
1539,4329,tikka-masala,11.25
1540,2638,grilled-cheese,9.25
1541,2926,tikka-masala,11.25
1542,1303,chicken-parm,10.25
1543,2859,tikka-masala,11.25
1544,3842,chicken-parm,10.25
1545,1109,tikka-masala,11.25
1546,3829,tikka-masala,11.25
1547,4705,chicken-parm,10.25
1548,3841,grilled-cheese,9.25
1549,4001,soda,3.75
1550,2300,tikka-masala,11.25
1551,674,chicken-parm,10.25
1552,844,blt,9.25
1553,1836,chicken-parm,10.25
1554,1626,chicken-parm,10.25
1555,1384,orange-juice,5.25
1556,3915,tikka-masala,11.25
1557,2788,soda,3.75
1558,642,soda,3.75
1559,2940,blt,9.25
1560,4003,tikka-masala,11.25
1561,233,grilled-cheese,9.25
1562,778,blt,9.25
1563,1778,orange-juice,5.25
1564,167,chicken-parm,10.25
1565,1098,tikka-masala,11.25
1566,1688,grilled-cheese,9.25
1567,1448,grilled-cheese,9.25
1568,4374,soda,3.75
1569,2549,tikka-masala,11.25
1570,3161,orange-juice,5.25
1571,1231,orange-juice,5.25
1572,462,tikka-masala,11.25
1573,1963,tikka-masala,11.25
1574,1043,chicken-parm,10.25
1575,297,tikka-masala,11.25
1576,3743,blt,9.25
1577,3021,soda,3.75
1578,3147,soda,3.75
1579,3063,chicken-parm,10.25
1580,1881,soda,3.75
1581,3319,tikka-masala,11.25
1582,114,grilled-cheese,9.25
1583,3899,chicken-parm,10.25
1584,2834,tikka-masala,11.25
1585,2399,tikka-masala,11.25
1586,1946,chicken-parm,10.25
1587,111,soda,3.75
1588,1591,blt,9.25
1589,491,soda,3.75
1590,2652,blt,9.25
1591,4005,grilled-cheese,9.25
1592,1167,blt,9.25
1593,393,blt,9.25
1594,836,blt,9.25
1595,937,soda,3.75
1596,4737,tikka-masala,11.25
1597,1581,grilled-cheese,9.25
1598,3558,blt,9.25
1599,2529,grilled-cheese,9.25
1600,1587,grilled-cheese,9.25
1601,2906,tikka-masala,11.25
1602,1759,soda,3.75
1603,779,grilled-cheese,9.25
1604,2945,tikka-masala,11.25
1605,2480,orange-juice,5.25
1606,1862,grilled-cheese,9.25
1607,3034,soda,3.75
1608,1700,grilled-cheese,9.25
1609,3134,chicken-parm,10.25
1610,3436,blt,9.25
1611,2202,cake,6.75
1612,971,grilled-cheese,9.25
1613,4893,tikka-masala,11.25
1614,1889,blt,9.25
1615,2059,grilled-cheese,9.25
1616,2437,grilled-cheese,9.25
1617,1566,soda,3.75
1618,1437,orange-juice,5.25
1619,1025,tikka-masala,11.25
1620,1063,soda,3.75
1621,340,soda,3.75
1622,2696,blt,9.25
1623,2678,orange-juice,5.25
1624,4251,soda,3.75
1625,2943,soda,3.75
1626,217,tikka-masala,11.25
1627,3972,chicken-parm,10.25
1628,785,grilled-cheese,9.25
1629,803,tikka-masala,11.25
1630,1175,tikka-masala,11.25
1631,1367,grilled-cheese,9.25
1632,2449,grilled-cheese,9.25
1633,1507,tikka-masala,11.25
1634,898,grilled-cheese,9.25
1635,3881,chicken-parm,10.25
1636,4475,chicken-parm,10.25
1637,2272,grilled-cheese,9.25
1638,4070,chicken-parm,10.25
1639,3229,chicken-parm,10.25
1640,4539,chicken-parm,10.25
1641,4957,blt,9.25
1642,4719,grilled-cheese,9.25
1643,4678,tikka-masala,11.25
1644,2495,grilled-cheese,9.25
1645,441,tikka-masala,11.25
1646,3886,cake,6.75
1647,1696,tikka-masala,11.25
1648,1949,blt,9.25
1649,700,chicken-parm,10.25
1650,3747,grilled-cheese,9.25
1651,258,soda,3.75
1652,1993,chicken-parm,10.25
1653,1062,cake,6.75
1654,3673,blt,9.25
1655,1833,soda,3.75
1656,2262,chicken-parm,10.25
1657,2656,grilled-cheese,9.25
1658,1687,tikka-masala,11.25
1659,1619,chicken-parm,10.25
1660,3103,grilled-cheese,9.25
1661,1627,blt,9.25
1662,2067,tikka-masala,11.25
1663,2233,blt,9.25
1664,4931,grilled-cheese,9.25
1665,4719,tikka-masala,11.25
1666,2262,cake,6.75
1667,4919,soda,3.75
1668,1014,tikka-masala,11.25
1669,3140,orange-juice,5.25
1670,4690,grilled-cheese,9.25
1671,4750,tikka-masala,11.25
1672,335,tikka-masala,11.25
1673,3632,tikka-masala,11.25
1674,4772,grilled-cheese,9.25
1675,1036,grilled-cheese,9.25
1676,1954,tikka-masala,11.25
1677,1668,chicken-parm,10.25
1678,3497,grilled-cheese,9.25
1679,99,chicken-parm,10.25
1680,4808,chicken-parm,10.25
1681,1128,chicken-parm,10.25
1682,635,soda,3.75
1683,4915,tikka-masala,11.25
1684,1286,soda,3.75
1685,4989,cake,6.75
1686,2857,tikka-masala,11.25
1687,4683,grilled-cheese,9.25
1688,3223,tikka-masala,11.25
1689,1381,chicken-parm,10.25
1690,4235,soda,3.75
1691,3473,blt,9.25
1692,1705,blt,9.25
1693,4482,tikka-masala,11.25
1694,2618,chicken-parm,10.25
1695,1291,chicken-parm,10.25
1696,4456,grilled-cheese,9.25
1697,4216,chicken-parm,10.25
1698,1610,grilled-cheese,9.25
