id,ordered_at,delivered_at,delivered_to
536,11/8/2015 6:57,11/8/2015 7:22,794
537,11/16/2015 1:17,11/16/2015 1:20,168
538,10/25/2015 3:29,10/25/2015 3:56,149
539,8/30/2015 4:07,8/30/2015 4:28,373
540,10/20/2015 15:56,10/20/2015 15:58,334
541,10/27/2015 23:41,10/28/2015 0:03,931
542,11/29/2015 11:15,11/29/2015 11:41,800
543,9/21/2015 11:18,9/21/2015 11:47,843
544,9/25/2015 18:07,9/25/2015 18:28,33
545,10/26/2015 0:27,10/26/2015 0:35,482
546,9/5/2015 8:09,9/5/2015 8:26,633
547,11/1/2015 18:10,11/1/2015 18:31,845
548,11/23/2015 6:40,11/23/2015 6:50,970
549,11/30/2015 12:30,11/30/2015 12:46,704
550,11/14/2015 5:31,11/14/2015 5:49,158
551,11/14/2015 4:22,11/14/2015 4:30,837
552,11/24/2015 13:44,11/24/2015 14:03,372
553,10/25/2015 10:58,10/25/2015 10:59,491
554,10/22/2015 12:09,10/22/2015 12:31,756
555,11/30/2015 18:33,11/30/2015 18:41,37
556,11/15/2015 6:55,11/15/2015 7:08,8
557,10/15/2015 1:00,10/15/2015 1:24,640
558,10/27/2015 12:26,10/27/2015 12:35,823
559,11/12/2015 10:52,11/12/2015 11:14,821
560,10/6/2015 9:34,10/6/2015 9:34,142
561,9/17/2015 22:51,9/17/2015 23:10,351
562,8/21/2015 7:14,8/21/2015 7:44,656
563,11/3/2015 14:02,11/3/2015 14:21,998
564,9/22/2015 8:57,9/22/2015 9:16,908
565,10/7/2015 19:50,10/7/2015 20:00,223
566,11/22/2015 8:56,11/22/2015 9:20,774
567,12/1/2015 16:09,12/1/2015 16:30,213
568,9/18/2015 6:46,9/18/2015 6:49,328
569,10/30/2015 23:02,10/30/2015 23:18,338
570,10/2/2015 22:14,10/2/2015 22:30,850
571,10/22/2015 8:46,10/22/2015 8:50,865
572,8/27/2015 7:50,8/27/2015 8:19,983
573,11/19/2015 22:43,11/19/2015 22:55,894
574,9/25/2015 13:52,9/25/2015 13:57,390
575,10/18/2015 19:00,10/18/2015 19:13,851
576,8/30/2015 21:40,8/30/2015 21:43,0
577,9/21/2015 6:04,9/21/2015 6:25,207
578,10/26/2015 22:13,10/26/2015 22:18,385
579,10/3/2015 16:24,10/3/2015 16:29,800
580,11/12/2015 1:06,11/12/2015 1:28,244
581,9/26/2015 1:04,9/26/2015 1:29,157
582,10/22/2015 2:22,10/22/2015 2:42,603
583,11/14/2015 13:00,11/14/2015 13:29,889
584,10/8/2015 11:01,10/8/2015 11:19,582
585,10/15/2015 23:03,10/15/2015 23:29,418
586,12/1/2015 9:23,12/1/2015 9:43,992
587,11/24/2015 7:55,11/24/2015 8:19,628
588,11/4/2015 2:22,11/4/2015 2:25,532
589,10/11/2015 14:09,10/11/2015 14:35,667
590,11/16/2015 6:41,11/16/2015 7:00,484
591,11/16/2015 11:34,11/16/2015 11:45,52
592,9/30/2015 11:01,9/30/2015 11:21,389
593,11/20/2015 11:56,11/20/2015 12:22,437
594,10/3/2015 7:14,10/3/2015 7:42,545
595,10/10/2015 13:39,10/10/2015 13:54,976
596,9/16/2015 1:25,9/16/2015 1:47,778
597,11/29/2015 0:38,11/29/2015 0:56,967
598,11/3/2015 5:19,11/3/2015 5:40,575
599,9/26/2015 14:42,9/26/2015 14:47,576
600,10/25/2015 5:44,10/25/2015 6:08,344
601,9/25/2015 0:56,9/25/2015 1:09,699
602,11/14/2015 18:01,11/14/2015 18:19,792
603,11/27/2015 11:48,11/27/2015 12:01,414
604,10/10/2015 19:17,10/10/2015 19:37,358
605,11/15/2015 22:01,11/15/2015 22:11,993
606,9/23/2015 10:17,9/23/2015 10:40,262
607,11/7/2015 10:57,11/7/2015 11:23,240
608,11/10/2015 23:18,11/10/2015 23:19,377
609,10/3/2015 20:46,10/3/2015 21:03,404
610,11/9/2015 20:13,11/9/2015 20:25,278
611,10/19/2015 11:50,10/19/2015 12:17,359
612,10/24/2015 18:38,10/24/2015 18:55,350
613,11/25/2015 18:08,11/25/2015 18:27,296
614,9/25/2015 14:21,9/25/2015 14:40,491
615,11/13/2015 22:09,11/13/2015 22:20,406
616,9/18/2015 2:32,9/18/2015 2:44,738
617,11/28/2015 6:48,11/28/2015 6:50,863
618,10/13/2015 14:46,10/13/2015 14:52,639
619,10/23/2015 11:48,10/23/2015 12:16,331
620,10/6/2015 17:37,10/6/2015 18:02,625
621,11/20/2015 3:26,11/20/2015 3:43,718
622,10/7/2015 15:24,10/7/2015 15:42,36
623,10/13/2015 23:02,10/13/2015 23:12,917
624,11/14/2015 10:59,11/14/2015 11:17,896
625,11/6/2015 19:59,11/6/2015 20:26,421
626,10/22/2015 18:40,10/22/2015 18:58,474
627,9/16/2015 9:56,9/16/2015 10:25,9
628,10/20/2015 17:32,10/20/2015 17:54,765
629,11/9/2015 0:12,11/9/2015 0:30,198
630,10/22/2015 17:14,10/22/2015 17:34,639
631,12/1/2015 14:41,12/1/2015 14:52,446
632,10/26/2015 20:09,10/26/2015 20:37,689
633,10/10/2015 2:31,10/10/2015 2:59,441
634,9/14/2015 6:43,9/14/2015 7:00,309
635,12/1/2015 20:57,12/1/2015 21:09,269
636,9/1/2015 6:33,9/1/2015 6:43,599
637,8/25/2015 2:45,8/25/2015 3:03,374
638,9/24/2015 15:41,9/24/2015 16:06,807
639,10/17/2015 6:49,10/17/2015 6:57,25
640,10/8/2015 19:48,10/8/2015 20:16,948
641,10/29/2015 23:45,10/30/2015 0:05,462
642,10/26/2015 8:23,10/26/2015 8:53,341
643,11/20/2015 0:49,11/20/2015 1:10,134
644,9/13/2015 16:53,9/13/2015 16:55,206
645,10/19/2015 11:00,10/19/2015 11:04,723
646,11/21/2015 23:14,11/21/2015 23:39,682
647,10/14/2015 9:29,10/14/2015 9:52,900
648,9/15/2015 6:51,9/15/2015 7:01,670
649,11/9/2015 0:28,11/9/2015 0:41,21
650,11/25/2015 5:37,11/25/2015 6:01,712
651,10/14/2015 2:27,10/14/2015 2:27,236
652,10/4/2015 1:27,10/4/2015 1:56,350
653,9/1/2015 20:06,9/1/2015 20:08,168
654,9/13/2015 12:31,9/13/2015 12:38,168
655,9/3/2015 12:54,9/3/2015 13:18,508
656,9/13/2015 8:08,9/13/2015 8:29,240
657,11/13/2015 10:22,11/13/2015 10:34,148
658,11/15/2015 6:41,11/15/2015 6:59,370
659,9/16/2015 19:17,9/16/2015 19:42,182
660,9/10/2015 18:01,9/10/2015 18:14,465
661,11/10/2015 22:10,11/10/2015 22:20,944
662,9/19/2015 16:05,9/19/2015 16:11,608
663,10/7/2015 5:48,10/7/2015 6:06,478
664,11/17/2015 22:11,11/17/2015 22:20,61
665,10/7/2015 5:48,10/7/2015 6:10,133
666,9/25/2015 12:39,9/25/2015 12:41,93
667,11/29/2015 13:35,11/29/2015 13:42,655
668,11/11/2015 22:58,11/11/2015 23:20,130
669,10/22/2015 8:58,10/22/2015 9:08,409
670,9/11/2015 8:50,9/11/2015 9:07,677
671,10/6/2015 2:53,10/6/2015 3:07,340
672,10/17/2015 11:28,10/17/2015 11:47,52
673,11/27/2015 6:59,11/27/2015 7:24,401
674,9/23/2015 0:39,9/23/2015 0:42,846
675,11/10/2015 19:47,11/10/2015 20:11,370
676,10/7/2015 5:47,10/7/2015 5:58,193
677,11/2/2015 22:41,11/2/2015 22:56,104
678,11/24/2015 9:10,11/24/2015 9:24,626
679,9/26/2015 21:25,9/26/2015 21:51,270
680,11/2/2015 19:23,11/2/2015 19:42,576
681,11/15/2015 14:08,11/15/2015 14:12,599
682,9/12/2015 13:19,9/12/2015 13:32,333
683,9/25/2015 18:07,9/25/2015 18:32,288
684,11/20/2015 12:25,11/20/2015 12:50,723
685,9/29/2015 14:00,9/29/2015 14:12,155
686,10/14/2015 10:59,10/14/2015 11:11,3
687,11/1/2015 6:47,11/1/2015 6:59,758
688,10/16/2015 22:42,10/16/2015 22:46,622
689,9/19/2015 7:17,9/19/2015 7:22,222
690,11/15/2015 22:18,11/15/2015 22:41,514
691,10/9/2015 13:43,10/9/2015 14:07,217
692,9/3/2015 10:09,9/3/2015 10:14,329
693,8/25/2015 15:05,8/25/2015 15:30,935
694,9/7/2015 11:58,9/7/2015 12:27,212
695,8/31/2015 21:29,8/31/2015 21:45,750
696,11/12/2015 10:14,11/12/2015 10:21,89
697,11/21/2015 18:27,11/21/2015 18:33,977
698,10/9/2015 2:28,10/9/2015 2:44,579
699,9/26/2015 10:31,9/26/2015 10:56,9
700,10/16/2015 18:26,10/16/2015 18:32,930
701,10/5/2015 6:05,10/5/2015 6:12,22
702,10/23/2015 21:10,10/23/2015 21:16,486
703,10/17/2015 19:46,10/17/2015 20:10,971
704,10/29/2015 15:50,10/29/2015 16:19,196
705,11/14/2015 19:23,11/14/2015 19:44,27
706,11/7/2015 17:54,11/7/2015 18:05,129
707,11/9/2015 21:54,11/9/2015 21:57,474
708,9/21/2015 16:44,9/21/2015 17:03,254
709,11/18/2015 3:50,11/18/2015 4:02,733
710,9/4/2015 13:34,9/4/2015 13:43,767
711,11/7/2015 6:50,11/7/2015 7:03,677
712,10/22/2015 7:48,10/22/2015 8:12,825
713,11/28/2015 0:29,11/28/2015 0:40,127
714,10/13/2015 17:57,10/13/2015 18:26,644
715,10/23/2015 23:00,10/23/2015 23:07,35
716,8/17/2015 0:05,8/17/2015 0:28,492
717,10/29/2015 20:46,10/29/2015 20:54,9
718,10/1/2015 11:16,10/1/2015 11:31,992
719,11/7/2015 18:38,11/7/2015 18:57,315
720,11/19/2015 18:48,11/19/2015 19:09,835
721,10/14/2015 5:26,10/14/2015 5:30,937
722,11/16/2015 11:28,11/16/2015 11:40,390
723,11/24/2015 17:11,11/24/2015 17:36,817
724,9/16/2015 0:08,9/16/2015 0:26,93
725,11/20/2015 21:36,11/20/2015 21:42,754
726,10/31/2015 1:07,10/31/2015 1:30,833
727,10/18/2015 11:32,10/18/2015 11:56,73
728,9/10/2015 5:22,9/10/2015 5:36,819
729,11/23/2015 22:29,11/23/2015 22:31,183
730,10/5/2015 19:31,10/5/2015 19:40,253
731,9/7/2015 13:09,9/7/2015 13:21,599
732,10/21/2015 0:55,10/21/2015 1:07,893
733,11/14/2015 14:44,11/14/2015 15:06,758
734,11/2/2015 6:37,11/2/2015 6:40,987
735,9/18/2015 23:06,9/18/2015 23:26,446
736,10/26/2015 2:53,10/26/2015 3:00,240
737,11/25/2015 6:19,11/25/2015 6:39,555
738,10/2/2015 2:28,10/2/2015 2:53,429
739,11/18/2015 0:36,11/18/2015 0:43,674
740,10/15/2015 18:07,10/15/2015 18:34,129
741,11/30/2015 20:48,11/30/2015 21:13,698
742,10/25/2015 11:34,10/25/2015 11:37,631
743,11/19/2015 20:10,11/19/2015 20:34,350
744,10/31/2015 6:58,10/31/2015 7:22,654
745,11/11/2015 12:34,11/11/2015 12:40,676
746,11/8/2015 14:12,11/8/2015 14:32,764
747,11/29/2015 15:59,11/29/2015 16:13,571
748,10/27/2015 2:47,10/27/2015 2:49,549
749,10/13/2015 5:19,10/13/2015 5:31,934
750,11/13/2015 2:57,11/13/2015 3:11,100
751,11/15/2015 18:55,11/15/2015 18:56,8
752,9/21/2015 14:11,9/21/2015 14:32,447
753,10/1/2015 3:48,10/1/2015 4:14,680
754,11/7/2015 17:34,11/7/2015 17:51,24
755,9/30/2015 7:27,9/30/2015 7:28,334
756,11/21/2015 0:29,11/21/2015 0:49,263
757,10/11/2015 8:41,10/11/2015 8:56,38
758,11/20/2015 19:25,11/20/2015 19:25,785
759,10/22/2015 6:12,10/22/2015 6:24,364
760,10/7/2015 7:19,10/7/2015 7:36,983
761,9/20/2015 8:39,9/20/2015 8:49,954
762,10/28/2015 5:30,10/28/2015 5:35,42
763,11/2/2015 19:52,11/2/2015 20:19,209
764,10/25/2015 19:26,10/25/2015 19:27,621
765,11/27/2015 5:14,11/27/2015 5:25,459
766,11/7/2015 12:22,11/7/2015 12:23,624
767,10/5/2015 13:55,10/5/2015 13:56,228
768,11/3/2015 20:48,11/3/2015 20:49,268
769,10/30/2015 18:31,10/30/2015 18:42,770
770,10/1/2015 9:08,10/1/2015 9:32,597
771,11/16/2015 14:55,11/16/2015 15:08,439
772,11/26/2015 15:26,11/26/2015 15:31,103
773,11/4/2015 12:00,11/4/2015 12:12,67
774,10/13/2015 17:09,10/13/2015 17:11,199
775,11/14/2015 17:26,11/14/2015 17:50,114
776,11/6/2015 21:02,11/6/2015 21:21,46
777,9/30/2015 12:43,9/30/2015 12:58,190
778,9/9/2015 12:06,9/9/2015 12:13,887
779,11/20/2015 8:50,11/20/2015 9:18,221
780,9/7/2015 23:56,9/8/2015 0:13,52
781,10/6/2015 5:32,10/6/2015 5:53,444
782,9/5/2015 6:44,9/5/2015 6:52,236
783,11/21/2015 6:29,11/21/2015 6:55,57
784,11/21/2015 21:35,11/21/2015 21:52,867
785,11/4/2015 17:02,11/4/2015 17:26,14
786,10/19/2015 21:06,10/19/2015 21:22,275
787,10/18/2015 14:15,10/18/2015 14:21,6
788,11/30/2015 16:56,11/30/2015 17:21,258
789,10/15/2015 16:32,10/15/2015 16:51,19
790,10/16/2015 12:27,10/16/2015 12:33,637
791,9/29/2015 5:15,9/29/2015 5:16,505
792,10/24/2015 13:11,10/24/2015 13:32,940
793,9/25/2015 1:35,9/25/2015 1:44,31
794,9/24/2015 6:18,9/24/2015 6:20,736
795,11/15/2015 4:00,11/15/2015 4:05,311
796,10/24/2015 3:42,10/24/2015 3:48,833
797,11/19/2015 13:05,11/19/2015 13:22,341
798,11/30/2015 1:44,11/30/2015 1:53,806
799,8/29/2015 9:30,8/29/2015 10:00,527
800,9/16/2015 12:56,9/16/2015 13:03,503
801,11/13/2015 20:05,11/13/2015 20:33,680
802,11/4/2015 20:18,11/4/2015 20:32,688
803,11/27/2015 10:44,11/27/2015 11:10,706
804,9/24/2015 8:54,9/24/2015 9:05,167
805,10/12/2015 17:11,10/12/2015 17:14,173
806,10/28/2015 15:13,10/28/2015 15:38,413
807,9/16/2015 10:50,9/16/2015 10:53,378
808,10/30/2015 1:23,10/30/2015 1:51,643
809,10/1/2015 23:39,10/1/2015 23:47,837
810,10/31/2015 3:31,10/31/2015 3:44,456
811,9/1/2015 7:13,9/1/2015 7:23,373
812,9/19/2015 1:08,9/19/2015 1:26,698
813,10/23/2015 7:44,10/23/2015 8:09,959
814,11/11/2015 17:26,11/11/2015 17:39,47
815,8/31/2015 14:56,8/31/2015 15:25,768
816,9/10/2015 17:04,9/10/2015 17:11,599
817,11/2/2015 6:52,11/2/2015 7:14,402
818,9/27/2015 23:13,9/27/2015 23:32,707
819,11/11/2015 7:22,11/11/2015 7:29,554
820,11/18/2015 6:30,11/18/2015 6:38,316
821,11/16/2015 20:10,11/16/2015 20:38,196
822,10/20/2015 18:07,10/20/2015 18:36,250
823,8/30/2015 4:36,8/30/2015 5:01,525
824,10/11/2015 15:56,10/11/2015 16:26,242
825,12/1/2015 1:28,12/1/2015 1:29,14
826,11/30/2015 5:47,11/30/2015 5:49,417
827,11/25/2015 8:19,11/25/2015 8:49,915
828,10/25/2015 9:38,10/25/2015 9:48,751
829,10/2/2015 2:14,10/2/2015 2:32,325
830,9/14/2015 22:43,9/14/2015 23:10,721
831,9/3/2015 15:59,9/3/2015 16:26,693
832,11/26/2015 5:36,11/26/2015 5:37,621
833,10/30/2015 23:58,10/31/2015 0:23,896
834,10/22/2015 11:36,10/22/2015 11:39,250
835,11/29/2015 6:18,11/29/2015 6:22,681
836,11/22/2015 11:02,11/22/2015 11:10,62
837,10/30/2015 22:52,10/30/2015 23:03,6
838,10/29/2015 22:10,10/29/2015 22:15,138
839,10/6/2015 23:44,10/7/2015 0:12,685
840,11/12/2015 10:30,11/12/2015 10:40,635
841,9/17/2015 8:31,9/17/2015 8:32,320
842,9/10/2015 7:04,9/10/2015 7:31,0
843,9/28/2015 13:42,9/28/2015 13:43,422
844,11/4/2015 4:31,11/4/2015 4:43,377
845,11/15/2015 23:37,11/15/2015 23:57,488
846,10/16/2015 15:13,10/16/2015 15:27,3
847,10/6/2015 13:32,10/6/2015 13:36,821
848,10/13/2015 8:59,10/13/2015 9:16,295
849,11/18/2015 14:29,11/18/2015 14:39,927
850,10/7/2015 23:24,10/7/2015 23:35,931
851,11/22/2015 18:25,11/22/2015 18:36,4
852,11/2/2015 23:24,11/2/2015 23:30,347
853,9/29/2015 9:40,9/29/2015 10:04,849
854,11/25/2015 23:55,11/26/2015 0:13,428
855,10/10/2015 7:02,10/10/2015 7:26,576
856,11/4/2015 6:15,11/4/2015 6:29,401
857,11/2/2015 17:07,11/2/2015 17:22,503
858,8/26/2015 1:22,8/26/2015 1:38,8
859,10/7/2015 12:46,10/7/2015 12:54,791
860,11/17/2015 15:47,11/17/2015 16:17,304
861,10/27/2015 22:24,10/27/2015 22:50,699
862,10/26/2015 6:07,10/26/2015 6:32,373
863,11/30/2015 0:17,11/30/2015 0:35,742
864,9/19/2015 15:22,9/19/2015 15:26,762
865,11/8/2015 5:39,11/8/2015 6:08,243
866,11/1/2015 22:45,11/1/2015 23:05,246
867,10/22/2015 22:51,10/22/2015 23:01,871
868,8/23/2015 1:22,8/23/2015 1:24,5
869,12/1/2015 9:45,12/1/2015 10:08,465
870,10/3/2015 1:47,10/3/2015 2:11,947
871,11/25/2015 3:12,11/25/2015 3:39,499
872,10/25/2015 15:09,10/25/2015 15:15,825
873,11/18/2015 13:55,11/18/2015 14:09,86
874,9/19/2015 11:05,9/19/2015 11:31,350
875,10/3/2015 1:10,10/3/2015 1:29,583
876,11/30/2015 9:01,11/30/2015 9:28,565
877,11/9/2015 12:43,11/9/2015 13:10,736
878,11/11/2015 23:20,11/11/2015 23:35,273
879,11/19/2015 20:51,11/19/2015 21:17,547
880,9/30/2015 11:49,9/30/2015 12:09,30
881,12/1/2015 20:18,12/1/2015 20:45,736
882,11/20/2015 0:30,11/20/2015 0:32,875
883,11/24/2015 21:58,11/24/2015 22:08,422
884,11/28/2015 16:12,11/28/2015 16:22,483
885,8/28/2015 10:53,8/28/2015 10:54,850
886,10/12/2015 11:54,10/12/2015 12:19,727
887,11/2/2015 5:54,11/2/2015 6:21,127
888,11/29/2015 12:37,11/29/2015 12:38,76
889,10/28/2015 5:01,10/28/2015 5:16,503
890,10/19/2015 13:28,10/19/2015 13:50,595
891,11/9/2015 16:15,11/9/2015 16:25,469
892,11/19/2015 22:44,11/19/2015 23:05,933
893,10/20/2015 13:59,10/20/2015 14:26,15
894,10/29/2015 10:23,10/29/2015 10:43,875
895,9/23/2015 5:53,9/23/2015 6:15,413
896,8/28/2015 4:06,8/28/2015 4:35,29
897,10/15/2015 14:26,10/15/2015 14:49,576
898,12/1/2015 18:15,12/1/2015 18:37,862
899,11/3/2015 16:57,11/3/2015 17:10,6
900,10/25/2015 16:36,10/25/2015 16:46,441
901,10/21/2015 14:15,10/21/2015 14:40,228
902,11/24/2015 18:06,11/24/2015 18:25,810
903,11/23/2015 10:17,11/23/2015 10:24,265
904,10/11/2015 2:10,10/11/2015 2:19,7
905,10/24/2015 5:18,10/24/2015 5:28,345
906,11/30/2015 17:55,11/30/2015 18:10,958
907,10/13/2015 12:29,10/13/2015 12:49,472
908,11/27/2015 10:02,11/27/2015 10:17,446
909,10/22/2015 12:20,10/22/2015 12:48,197
910,10/15/2015 18:56,10/15/2015 18:59,394
911,10/16/2015 13:34,10/16/2015 13:55,87
912,10/29/2015 5:07,10/29/2015 5:31,634
913,9/16/2015 7:26,9/16/2015 7:29,412
914,9/9/2015 14:21,9/9/2015 14:46,727
915,8/25/2015 14:13,8/25/2015 14:34,954
916,11/25/2015 1:18,11/25/2015 1:26,192
917,11/26/2015 9:00,11/26/2015 9:14,3
918,10/5/2015 5:59,10/5/2015 6:14,627
919,11/12/2015 16:54,11/12/2015 17:19,706
920,10/29/2015 22:28,10/29/2015 22:56,582
921,9/21/2015 22:41,9/21/2015 23:09,128
922,11/17/2015 13:06,11/17/2015 13:23,151
923,11/23/2015 6:40,11/23/2015 6:55,655
924,10/11/2015 13:02,10/11/2015 13:30,469
925,11/4/2015 2:04,11/4/2015 2:19,246
926,11/26/2015 3:40,11/26/2015 3:54,925
927,11/12/2015 20:22,11/12/2015 20:35,837
928,10/31/2015 22:10,10/31/2015 22:37,479
929,11/20/2015 19:16,11/20/2015 19:17,907
930,10/19/2015 1:23,10/19/2015 1:32,383
931,10/15/2015 1:30,10/15/2015 1:34,780
932,10/23/2015 16:18,10/23/2015 16:24,497
933,9/21/2015 9:54,9/21/2015 10:01,277
934,11/17/2015 5:15,11/17/2015 5:38,307
935,11/4/2015 0:11,11/4/2015 0:17,562
936,9/26/2015 3:12,9/26/2015 3:29,367
937,9/14/2015 7:12,9/14/2015 7:24,875
938,10/12/2015 5:39,10/12/2015 5:53,642
939,9/30/2015 1:16,9/30/2015 1:35,232
940,10/21/2015 0:21,10/21/2015 0:46,41
941,11/22/2015 15:14,11/22/2015 15:32,356
942,9/25/2015 14:51,9/25/2015 15:02,497
943,11/8/2015 13:39,11/8/2015 14:02,438
944,10/13/2015 19:30,10/13/2015 19:49,832
945,10/6/2015 21:25,10/6/2015 21:47,87
946,9/24/2015 13:05,9/24/2015 13:17,810
947,9/12/2015 15:12,9/12/2015 15:15,88
948,11/18/2015 18:13,11/18/2015 18:37,64
949,11/18/2015 0:29,11/18/2015 0:32,945
950,11/26/2015 6:03,11/26/2015 6:25,14
951,11/10/2015 6:55,11/10/2015 7:12,883
952,10/27/2015 11:54,10/27/2015 12:20,937
953,11/3/2015 2:00,11/3/2015 2:30,400
954,10/21/2015 13:13,10/21/2015 13:15,508
955,9/29/2015 23:21,9/29/2015 23:46,363
956,11/7/2015 14:49,11/7/2015 15:06,184
957,10/21/2015 1:45,10/21/2015 1:59,192
958,10/10/2015 3:08,10/10/2015 3:13,514
959,10/31/2015 11:40,10/31/2015 11:46,342
960,10/30/2015 15:47,10/30/2015 16:15,158
961,11/23/2015 13:17,11/23/2015 13:39,405
962,11/30/2015 16:12,11/30/2015 16:22,300
963,12/1/2015 10:03,12/1/2015 10:04,112
964,11/26/2015 10:36,11/26/2015 10:49,624
965,11/22/2015 5:40,11/22/2015 5:53,973
966,10/31/2015 19:46,10/31/2015 20:15,740
967,11/28/2015 4:24,11/28/2015 4:44,87
968,9/22/2015 4:03,9/22/2015 4:27,681
969,9/22/2015 10:26,9/22/2015 10:28,378
970,11/24/2015 18:48,11/24/2015 18:53,586
971,11/28/2015 20:50,11/28/2015 20:58,933
972,11/21/2015 15:50,11/21/2015 16:12,911
973,11/8/2015 8:09,11/8/2015 8:32,832
974,11/22/2015 10:08,11/22/2015 10:37,488
975,11/16/2015 13:11,11/16/2015 13:36,635
976,11/13/2015 8:11,11/13/2015 8:17,357
977,11/28/2015 23:50,11/29/2015 0:15,619
978,10/4/2015 13:41,10/4/2015 14:01,65
979,11/9/2015 8:23,11/9/2015 8:31,306
980,10/16/2015 15:48,10/16/2015 16:18,50
981,9/20/2015 13:20,9/20/2015 13:23,650
982,10/18/2015 22:26,10/18/2015 22:54,679
983,9/2/2015 5:32,9/2/2015 5:49,550
984,9/22/2015 11:02,9/22/2015 11:06,454
985,10/18/2015 20:28,10/18/2015 20:44,480
986,9/27/2015 14:13,9/27/2015 14:26,928
987,11/25/2015 2:26,11/25/2015 2:51,915
988,10/4/2015 23:35,10/4/2015 23:53,103
989,10/14/2015 16:20,10/14/2015 16:40,143
990,11/22/2015 4:49,11/22/2015 5:02,787
991,10/18/2015 8:59,10/18/2015 9:13,894
992,8/28/2015 21:14,8/28/2015 21:44,140
993,11/3/2015 15:39,11/3/2015 15:56,49
994,10/17/2015 15:28,10/17/2015 15:48,604
995,9/26/2015 6:39,9/26/2015 6:47,325
996,11/17/2015 12:18,11/17/2015 12:29,276
997,11/13/2015 12:44,11/13/2015 13:08,549
998,11/5/2015 12:56,11/5/2015 13:20,259
999,9/21/2015 21:00,9/21/2015 21:28,774
1000,8/16/2015 17:41,8/16/2015 18:02,195
1001,10/13/2015 7:37,10/13/2015 7:52,602
1002,11/17/2015 20:33,11/17/2015 20:45,528
1003,10/18/2015 10:59,10/18/2015 11:06,4
1004,11/10/2015 6:12,11/10/2015 6:18,478
1005,11/23/2015 7:53,11/23/2015 8:05,575
1006,10/16/2015 4:16,10/16/2015 4:28,846
1007,10/10/2015 19:25,10/10/2015 19:40,431
1008,10/4/2015 14:34,10/4/2015 14:51,184
1009,8/25/2015 21:39,8/25/2015 21:44,720
1010,11/24/2015 12:06,11/24/2015 12:26,533
1011,10/25/2015 14:54,10/25/2015 15:03,234
1012,10/5/2015 20:17,10/5/2015 20:46,309
1013,11/15/2015 20:46,11/15/2015 21:15,205
1014,10/27/2015 1:44,10/27/2015 1:58,164
1015,11/17/2015 14:53,11/17/2015 15:13,197
1016,10/21/2015 19:54,10/21/2015 20:07,815
1017,11/12/2015 6:35,11/12/2015 6:45,713
1018,9/12/2015 11:06,9/12/2015 11:23,425
1019,10/13/2015 23:51,10/13/2015 23:51,802
1020,11/18/2015 12:11,11/18/2015 12:13,471
1021,9/13/2015 13:06,9/13/2015 13:10,782
1022,12/1/2015 8:07,12/1/2015 8:14,986
1023,11/19/2015 17:40,11/19/2015 18:07,9
1024,11/20/2015 19:37,11/20/2015 20:02,397
1025,11/18/2015 11:53,11/18/2015 11:55,47
1026,10/21/2015 20:12,10/21/2015 20:15,981
1027,9/14/2015 20:18,9/14/2015 20:41,509
1028,11/30/2015 7:56,11/30/2015 8:20,326
1029,10/28/2015 8:34,10/28/2015 8:59,802
1030,11/26/2015 5:38,11/26/2015 5:57,983
1031,11/11/2015 16:02,11/11/2015 16:27,72
1032,11/1/2015 20:33,11/1/2015 20:42,466
1033,11/25/2015 14:35,11/25/2015 14:59,6
1034,11/19/2015 12:02,11/19/2015 12:25,96
1035,11/13/2015 7:37,11/13/2015 7:45,207
1036,10/21/2015 1:19,10/21/2015 1:30,647
1037,10/28/2015 8:43,10/28/2015 9:00,384
1038,10/20/2015 9:16,10/20/2015 9:25,63
1039,9/27/2015 10:35,9/27/2015 10:52,81
1040,9/25/2015 18:20,9/25/2015 18:24,972
1041,11/13/2015 19:41,11/13/2015 20:08,160
1042,9/20/2015 1:02,9/20/2015 1:25,308
1043,8/26/2015 9:59,8/26/2015 10:16,2
1044,10/9/2015 16:48,10/9/2015 17:00,832
1045,11/14/2015 0:38,11/14/2015 1:05,122
1046,11/10/2015 2:35,11/10/2015 2:49,895
1047,9/27/2015 10:29,9/27/2015 10:40,968
1048,11/3/2015 4:30,11/3/2015 4:33,945
1049,10/31/2015 5:13,10/31/2015 5:40,414
1050,9/14/2015 8:06,9/14/2015 8:35,617
1051,11/20/2015 18:57,11/20/2015 19:22,506
1052,8/30/2015 1:50,8/30/2015 1:51,268
1053,11/16/2015 10:21,11/16/2015 10:49,305
1054,10/12/2015 0:43,10/12/2015 0:56,588
1055,11/17/2015 13:23,11/17/2015 13:38,147
1056,11/22/2015 15:51,11/22/2015 16:03,4
1057,9/16/2015 21:22,9/16/2015 21:41,254
1058,11/20/2015 23:57,11/21/2015 0:06,715
1059,10/31/2015 6:17,10/31/2015 6:20,394
1060,11/18/2015 17:41,11/18/2015 17:54,803
1061,11/22/2015 5:47,11/22/2015 6:07,48
1062,10/28/2015 8:39,10/28/2015 8:40,390
1063,9/30/2015 9:07,9/30/2015 9:16,693
1064,11/11/2015 2:31,11/11/2015 2:32,686
1065,11/15/2015 12:32,11/15/2015 12:57,53
1066,11/17/2015 19:42,11/17/2015 19:45,921
1067,11/2/2015 14:29,11/2/2015 14:38,485
1068,9/27/2015 7:15,9/27/2015 7:37,546
1069,12/1/2015 11:39,12/1/2015 11:47,848
